enzyme	name	all	unique
Bsp24I	Didymosphaeriaceae	20581	20413
Bsp24I	Leptosphaeriaceae	15705	15481
Bsp24I	Phaeosphaeriaceae	19196	18994
Bsp24I	Pleosporaceae	118990	117785
Bsp24I	Sympoventuriaceae	14844	14684
Bsp24I	unclassified	13201	13113
Bsp24I	Cyphellophoraceae	17492	17398
Bsp24I	Herpotrichiellaceae	376140	374739
Bsp24I	Aspergillaceae	523885	520736
Bsp24I	Thermoascaceae	14406	14250
Bsp24I	Trichocomaceae	55954	55019
Bsp24I	Ajellomycetaceae	22434	21833
Bsp24I	Arthrodermataceae	42801	42587
Bsp24I	Onygenaceae	9940	9872
Bsp24I	unclassified	33716	33245
Bsp24I	Verrucariaceae	15614	15416
Bsp24I	Dermateaceae	14390	14262
Bsp24I	Helotiaceae	17518	17448
Bsp24I	Hyaloscyphaceae	25006	24736
Bsp24I	Sclerotiniaceae	25369	25184
Bsp24I	unclassified	24579	24413
Bsp24I	Myxotrichaceae	11812	11730
Bsp24I	Pseudeurotiaceae	24267	23434
Bsp24I	Orbiliaceae	14834	14781
Bsp24I	Tuberaceae	37692	35442
Bsp24I	Pneumocystidaceae	2151	2103
Bsp24I	Ascoideaceae	3413	3355
Bsp24I	Debaryomycetaceae	68170	65897
Bsp24I	Dipodascaceae	11848	11754
Bsp24I	Metschnikowiaceae	33239	32717
Bsp24I	Phaffomycetaceae	14212	13929
Bsp24I	Pichiaceae	15038	14338
Bsp24I	Saccharomycetaceae	63957	63083
Bsp24I	Trichomonascaceae	10724	10587
Bsp24I	unclassified	5429	5395
Bsp24I	Schizosaccharomycetaceae	11820	11611
Bsp24I	Glomerellaceae	78385	77700
Bsp24I	Plectosphaerellaceae	58005	57396
Bsp24I	Clavicipitaceae	77691	76740
Bsp24I	Cordycipitaceae	50128	49480
Bsp24I	Hypocreaceae	117231	116501
Bsp24I	Nectriaceae	142776	139955
Bsp24I	Ophiocordycipitaceae	24366	23813
Bsp24I	Magnaporthaceae	22691	22331
Bsp24I	Pyriculariaceae	39367	38710
Bsp24I	Microascaceae	21844	21722
Bsp24I	Ophiostomataceae	35488	35164
Bsp24I	Chaetomiaceae	82814	81660
Bsp24I	Sordariaceae	53153	52708
Bsp24I	Togniniaceae	24385	24245
Bsp24I	Sporocadaceae	28057	27895
Bsp24I	Xylonaceae	11604	11500
Bsp24I	unclassified	7456	7372
Bsp24I	Agaricaceae	18999	18502
Bsp24I	Psathyrellaceae	21212	20722
Bsp24I	Schizophyllaceae	20243	19734
Bsp24I	Tricholomataceae	24083	20882
Bsp24I	Coniophoraceae	22094	21616
Bsp24I	Serpulaceae	16235	15462
Bsp24I	Punctulariaceae	17267	16833
Bsp24I	Gloeophyllaceae	17796	17201
Bsp24I	Hymenochaetaceae	14567	13939
Bsp24I	Dacryobolaceae	19278	18424
Bsp24I	Phanerochaetaceae	21950	20689
Bsp24I	Polyporaceae	45726	44413
Bsp24I	Sparassidaceae	18905	17854
Bsp24I	unclassified	14933	14813
Bsp24I	Bondarzewiaceae	15811	15182
Bsp24I	Stereaceae	25196	24748
Bsp24I	Ceraceosoraceae	13825	13803
Bsp24I	unclassified	8493	8424
Bsp24I	Brachybasidiaceae	5790	5738
Bsp24I	Cryptobasidiaceae	12030	11940
Bsp24I	Tilletiariaceae	9773	9734
Bsp24I	unclassified	20896	20811
Bsp24I	Malasseziaceae	18276	18098
Bsp24I	Sporidiobolaceae	21428	21248
Bsp24I	Mixiaceae	7718	7585
Bsp24I	Melampsoraceae	30130	27399
Bsp24I	Pucciniaceae	26126	23463
Bsp24I	Cryptococcaceae	84929	84410
Bsp24I	Cuniculitremaceae	11893	11861
Bsp24I	Tremellaceae	12732	12376
Bsp24I	Trichosporonaceae	46842	46498
Bsp24I	Ustilaginaceae	69460	69045
Bsp24I	Wallemiaceae	7656	7567
Bsp24I	unclassified	7773	7162
Bsp24I	Spizellomycetaceae	11600	11477
Bsp24I	Nosematidae	1090	1061
Bsp24I	Ordosporidae	537	532
Bsp24I	Pleistophoridae	1043	1006
Bsp24I	Unikaryonidae	2620	2530
Bsp24I	unclassified	2401	2310
Bsp24I	Glomeraceae	12058	10893
Bsp24I	Mortierellaceae	14055	13242
Bsp24I	Phycomycetaceae	12475	11864
Bsp24I	Rhizopodaceae	7068	6872
CjeI	unclassified	3244	3232
CjeI	unclassified	5511	5454
CjeI	unclassified	1041	1025
CjeI	Acidilobaceae	4321	4298
CjeI	Caldisphaeraceae	1737	1711
CjeI	Desulfurococcaceae	25888	25798
CjeI	Pyrodictiaceae	11779	11748
CjeI	Fervidicoccaceae	1286	1278
CjeI	Sulfolobaceae	61485	60813
CjeI	Thermofilaceae	7919	7881
CjeI	Thermoproteaceae	52718	52336
CjeI	Archaeoglobaceae	17256	17137
CjeI	Candidatus Methanollivieraceae	3720	3664
CjeI	Haloarculaceae	187273	177286
CjeI	Halobacteriaceae	183774	168351
CjeI	Halococcaceae	40571	38744
CjeI	unclassified	38509	28997
CjeI	Haloferacaceae	224766	210183
CjeI	Halorubraceae	222302	205692
CjeI	unclassified	6084	5126
CjeI	Natrialbaceae	341149	329570
CjeI	Methanobacteriaceae	118722	117273
CjeI	Methanothermaceae	1704	1664
CjeI	Methanocaldococcaceae	15933	15740
CjeI	Methanococcaceae	18644	18397
CjeI	unclassified	3393	3334
CjeI	Methanocellaceae	9639	9497
CjeI	Methanocorpusculaceae	4179	4137
CjeI	Methanomicrobiaceae	39350	38925
CjeI	Methanoregulaceae	14179	13982
CjeI	Methanospirillaceae	16281	16156
CjeI	Candidatus Methanoperedenaceae	12459	12343
CjeI	Methanosarcinaceae	142063	140506
CjeI	Methanotrichaceae	6035	5857
CjeI	Methermicoccaceae	2805	2783
CjeI	unclassified	1084	1076
CjeI	Methanonatronarchaeaceae	1954	1914
CjeI	Methanopyraceae	6056	6043
CjeI	Thermococcaceae	112305	111843
CjeI	Candidatus Methanomethylophilaceae	3948	3874
CjeI	Methanomassiliicoccaceae	7518	7436
CjeI	Cuniculiplasmataceae	3854	3816
CjeI	Ferroplasmaceae	6413	6331
CjeI	Picrophilaceae	2351	2335
CjeI	Thermoplasmataceae	6822	6738
CjeI	unclassified	1916	1874
CjeI	unclassified	2735	2647
CjeI	unclassified	5422	5352
CjeI	Candidatus Nitrosocaldaceae	2502	2481
CjeI	Nitrososphaeraceae	21965	21644
CjeI	Nitrosopumilaceae	31287	30945
CjeI	unclassified	24777	24406
CjeI	unclassified	9421	9012
CjeI	Abitibacteriaceae	5011	4976
CjeI	Acidobacteriaceae	310849	306724
CjeI	Bryobacteraceae	9238	9076
CjeI	Solibacteraceae	48501	47882
CjeI	unclassified	4504	4476
CjeI	Pyrinomonadaceae	3860	3800
CjeI	unclassified	12686	5747
CjeI	Holophagaceae	10497	10232
CjeI	Thermoanaerobaculaceae	4417	4365
CjeI	Vicinamibacteraceae	12652	12435
CjeI	unclassified	9481	9312
CjeI	Acidimicrobiaceae	21306	20802
CjeI	Ilumatobacteraceae	24365	23614
CjeI	Microthrixaceae	10661	10496
CjeI	Acidothermaceae	3644	3502
CjeI	Actinomycetaceae	473075	450081
CjeI	unclassified	6915	5756
CjeI	Actinopolysporaceae	69208	66207
CjeI	Bifidobacteriaceae	496121	478927
CjeI	Candidatus Nanopelagicaceae	32644	31753
CjeI	Actinospicaceae	21762	11736
CjeI	Catenulisporaceae	14107	12994
CjeI	Corynebacteriaceae	839241	809463
CjeI	Dietziaceae	66478	61989
CjeI	Gordoniaceae	322051	297673
CjeI	Mycobacteriaceae	2874887	2787312
CjeI	Nocardiaceae	1998121	1892072
CjeI	Segniliparaceae	7767	7324
CjeI	Tsukamurellaceae	49216	45156
CjeI	unclassified	16572	15287
CjeI	Cryptosporangiaceae	35780	32951
CjeI	Frankiaceae	274848	262108
CjeI	Motilibacteraceae	9087	7976
CjeI	unclassified	17917	16537
CjeI	Geodermatophilaceae	299001	280401
CjeI	Glycomycetaceae	122188	111898
CjeI	Jiangellaceae	116176	100394
CjeI	Kineosporiaceae	55770	49767
CjeI	Beutenbergiaceae	29075	25826
CjeI	Bogoriellaceae	43420	39074
CjeI	Brevibacteriaceae	158143	147282
CjeI	Cellulomonadaceae	239350	213250
CjeI	Demequinaceae	96640	91457
CjeI	Dermabacteraceae	100940	94099
CjeI	Dermacoccaceae	106558	93571
CjeI	Dermatophilaceae	40986	38285
CjeI	Intrasporangiaceae	393470	366514
CjeI	Jonesiaceae	14952	14669
CjeI	Microbacteriaceae	1978065	1899639
CjeI	Micrococcaceae	1605795	1534800
CjeI	Promicromonosporaceae	166414	142711
CjeI	Rarobacteraceae	8177	7705
CjeI	Ruaniaceae	37486	35007
CjeI	Sanguibacteraceae	40274	34818
CjeI	unclassified	19594	18333
CjeI	Micromonosporaceae	1527608	1461620
CjeI	Nakamurellaceae	55950	52123
CjeI	Nocardioidaceae	1072480	1017608
CjeI	Propionibacteriaceae	344154	324692
CjeI	Pseudonocardiaceae	1972107	1859139
CjeI	Sporichthyaceae	7185	6538
CjeI	Streptomycetaceae	6924595	6686068
CjeI	Nocardiopsaceae	355831	335588
CjeI	Streptosporangiaceae	658659	601056
CjeI	Thermomonosporaceae	476101	446559
CjeI	unclassified	7436	6469
CjeI	unclassified	111656	57839
CjeI	Atopobiaceae	107070	99360
CjeI	Coriobacteriaceae	127379	118795
CjeI	unclassified	4759	4581
CjeI	Eggerthellaceae	114502	103064
CjeI	Egibacteraceae	6288	6039
CjeI	Egicoccaceae	6081	5752
CjeI	Euzebyaceae	29053	28244
CjeI	Nitriliruptoraceae	9188	8771
CjeI	Gaiellaceae	2795	2677
CjeI	Baekduiaceae	5556	5127
CjeI	Rubrobacteraceae	17587	17083
CjeI	Conexibacteraceae	16381	15288
CjeI	Patulibacteraceae	15360	14647
CjeI	Solirubrobacteraceae	25493	24312
CjeI	unclassified	7379	6719
CjeI	Thermoleophilaceae	2957	2886
CjeI	unclassified	25152	23513
CjeI	Aquificaceae	25300	25057
CjeI	Hydrogenothermaceae	14917	14678
CjeI	unclassified	2940	2891
CjeI	Desulfurobacteriaceae	14024	13863
CjeI	Capsulimonadaceae	10027	9886
CjeI	Chthonomonadaceae	7738	7708
CjeI	Fimbriimonadaceae	8040	7967
CjeI	unclassified	9251	9141
CjeI	Bacteroidaceae	726276	654879
CjeI	Balneicellaceae	2694	2636
CjeI	Barnesiellaceae	28894	18063
CjeI	Dysgonamonadaceae	69064	58143
CjeI	Lentimicrobiaceae	5923	5785
CjeI	Muribaculaceae	73349	61007
CjeI	Odoribacteraceae	64715	48246
CjeI	Paludibacteraceae	10748	10572
CjeI	Porphyromonadaceae	167608	135964
CjeI	Prevotellaceae	673879	652296
CjeI	Rikenellaceae	102900	97586
CjeI	Tannerellaceae	196012	138249
CjeI	Williamwhitmaniaceae	6883	6800
CjeI	unclassified	89654	44661
CjeI	Marinifilaceae	71072	69591
CjeI	Marinilabiliaceae	140030	137820
CjeI	Prolixibacteraceae	117275	115414
CjeI	Salinivirgaceae	6971	6776
CjeI	Chitinophagaceae	1191489	1179858
CjeI	Amoebophilaceae	12245	11631
CjeI	Bernardetiaceae	8758	8568
CjeI	Catalimonadaceae	12906	12716
CjeI	Cyclobacteriaceae	439893	434396
CjeI	Cytophagaceae	912690	902273
CjeI	Flammeovirgaceae	247027	243903
CjeI	Hymenobacteraceae	662599	653935
CjeI	Microscillaceae	23799	23309
CjeI	Persicobacteraceae	5487	5360
CjeI	Raineyaceae	2984	2922
CjeI	Thermonemataceae	4056	4027
CjeI	unclassified	60746	59279
CjeI	Blattabacteriaceae	4879	4744
CjeI	Crocinitomicaceae	62166	60779
CjeI	Cryomorphaceae	33368	32808
CjeI	Flavobacteriaceae	4554416	4495565
CjeI	Ichthyobacteriaceae	1804	1693
CjeI	Schleiferiaceae	8738	8659
CjeI	unclassified	10217	9116
CjeI	unclassified	9766	8638
CjeI	Haliscomenobacteraceae	39364	38516
CjeI	Lewinellaceae	141484	139878
CjeI	Saprospiraceae	19148	18846
CjeI	Sphingobacteriaceae	1622531	1598375
CjeI	unclassified	16308	16121
CjeI	Rhodothermaceae	69034	68054
CjeI	unclassified	13991	6870
CjeI	Balneolaceae	81035	80361
CjeI	unclassified	4854	4744
CjeI	Caldisericaceae	1982	1938
CjeI	Calditrichaceae	6668	6550
CjeI	unclassified	1958	1755
CjeI	unclassified	2177	2133
CjeI	unclassified	5567	5477
CjeI	Candidatus Cryosericaceae	12542	12481
CjeI	unclassified	586	576
CjeI	unclassified	13326	13241
CjeI	unclassified	33001	32710
CjeI	unclassified	6123	5935
CjeI	unclassified	7463	7366
CjeI	unclassified	30152	29841
CjeI	unclassified	24887	24792
CjeI	Chlamydiaceae	27349	26121
CjeI	unclassified	3822	3785
CjeI	Candidatus Parilichlamydiaceae	2212	2171
CjeI	Criblamydiaceae	5586	5555
CjeI	Parachlamydiaceae	24399	24012
CjeI	Rhabdochlamydiaceae	1846	1806
CjeI	Simkaniaceae	3520	3485
CjeI	Waddliaceae	2226	2165
CjeI	Chlorobiaceae	65943	64766
CjeI	Anaerolineaceae	68621	67919
CjeI	unclassified	9108	8996
CjeI	Ardenticatenaceae	10843	10675
CjeI	Caldilineaceae	19534	19037
CjeI	Chloroflexaceae	46263	45572
CjeI	Oscillochloridaceae	58090	57400
CjeI	Roseiflexaceae	17528	17133
CjeI	unclassified	7905	7732
CjeI	Herpetosiphonaceae	25261	25108
CjeI	Dehalococcoidaceae	14157	13996
CjeI	unclassified	11779	11522
CjeI	Dictyobacteraceae	100505	98974
CjeI	Ktedonobacteraceae	24517	23363
CjeI	Thermosporotrichaceae	10792	10695
CjeI	unclassified	17094	16918
CjeI	Thermogemmatisporaceae	27987	27774
CjeI	Thermoflexaceae	6515	6402
CjeI	Sphaerobacteraceae	12198	11997
CjeI	Thermomicrobiaceae	5211	5165
CjeI	unclassified	5749	5672
CjeI	Chrysiogenaceae	10646	10420
CjeI	Coprothermobacteraceae	7959	7834
CjeI	Gloeobacteraceae	13169	12907
CjeI	Aphanothecaceae	76981	72354
CjeI	Chroococcaceae	55717	44119
CjeI	Cyanobacteriaceae	9111	8828
CjeI	Entophysalidaceae	6375	5984
CjeI	Microcystaceae	44421	43486
CjeI	unclassified	8883	7786
CjeI	Chroococcidiopsidaceae	32512	21876
CjeI	Gloeomargaritaceae	6152	6044
CjeI	Aphanizomenonaceae	101867	81424
CjeI	Chlorogloeopsidaceae	12486	11226
CjeI	Fortieaceae	21791	8207
CjeI	Hapalosiphonaceae	112415	101879
CjeI	Nostocaceae	364812	328298
CjeI	Rivulariaceae	193202	171889
CjeI	Scytonemataceae	80827	68619
CjeI	Symphyonemataceae	11550	9575
CjeI	Tolypothrichaceae	78932	47207
CjeI	unclassified	13941	12605
CjeI	Coleofasciculaceae	36426	33453
CjeI	Cyanothecaceae	17132	15867
CjeI	Desertifilaceae	7802	7670
CjeI	Gomontiellaceae	8247	7944
CjeI	Microcoleaceae	110226	103793
CjeI	Oscillatoriaceae	152408	135196
CjeI	unclassified	31680	24386
CjeI	Dermocarpellaceae	12365	11990
CjeI	Hydrococcaceae	6469	3918
CjeI	Hyellaceae	42658	39352
CjeI	Xenococcaceae	7868	7759
CjeI	Spirulinaceae	10700	10363
CjeI	Acaryochloridaceae	32918	32192
CjeI	Chamaesiphonaceae	18600	18270
CjeI	Leptolyngbyaceae	165196	159392
CjeI	Merismopediaceae	29443	28574
CjeI	Prochloraceae	62059	61418
CjeI	Prochlorotrichaceae	38899	28294
CjeI	Pseudanabaenaceae	73431	72118
CjeI	Synechococcaceae	311605	305497
CjeI	unclassified	3759	3706
CjeI	unclassified	90355	85965
CjeI	Deferribacteraceae	23624	23173
CjeI	Deinococcaceae	276395	271172
CjeI	Trueperaceae	3116	3028
CjeI	Thermaceae	116937	114855
CjeI	Dictyoglomaceae	6603	6517
CjeI	Elusimicrobiaceae	2864	2829
CjeI	Endomicrobiaceae	1590	1001
CjeI	unclassified	714	152
CjeI	Chitinivibrionaceae	4032	4009
CjeI	Fibrobacteraceae	100856	100185
CjeI	Alicyclobacillaceae	177927	175628
CjeI	Bacillaceae	4519781	4333305
CjeI	Bacillales Family X. Incertae Sedis	4480	4246
CjeI	Listeriaceae	164196	146924
CjeI	Paenibacillaceae	2840643	2745687
CjeI	Pasteuriaceae	4256	4074
CjeI	Planococcaceae	480914	459437
CjeI	Sporolactobacillaceae	72807	67040
CjeI	Staphylococcaceae	505512	456750
CjeI	Thermoactinomycetaceae	146894	143663
CjeI	unclassified	189077	179836
CjeI	Aerococcaceae	105594	97306
CjeI	Carnobacteriaceae	206391	191828
CjeI	Enterococcaceae	541471	499174
CjeI	Lactobacillaceae	1514228	1482806
CjeI	Leuconostocaceae	225454	220149
CjeI	Streptococcaceae	958096	917755
CjeI	unclassified	3464	0
CjeI	unclassified	5301	1062
CjeI	Candidatus Borkfalkiaceae	1837	1806
CjeI	Caldicoprobacteraceae	4376	4312
CjeI	Catabacteriaceae	4009	3849
CjeI	Christensenellaceae	12832	12316
CjeI	Clostridiaceae	1332603	1060541
CjeI	Clostridiales Family XII. Incertae Sedis	17149	16870
CjeI	Clostridiales Family XIII. Incertae Sedis	43068	38220
CjeI	Clostridiales Family XVI. Incertae Sedis	7109	6977
CjeI	Clostridiales Family XVII. Incertae Sedis	40675	40164
CjeI	Defluviitaleaceae	1988	1883
CjeI	Eubacteriaceae	269801	200759
CjeI	Heliobacteriaceae	12830	12538
CjeI	Hungateiclostridiaceae	119523	106274
CjeI	Lachnospiraceae	1660158	1313422
CjeI	Oscillospiraceae	31240	25107
CjeI	Peptococcaceae	344101	333658
CjeI	Peptostreptococcaceae	184807	151685
CjeI	Proteinivoraceae	4988	4874
CjeI	Ruminococcaceae	685024	537432
CjeI	Symbiobacteriaceae	4270	4122
CjeI	Syntrophomonadaceae	29373	26216
CjeI	Vallitaleaceae	20276	19795
CjeI	unclassified	313620	157564
CjeI	Halanaerobiaceae	48805	48012
CjeI	Halobacteroidaceae	26757	26148
CjeI	unclassified	4894	4754
CjeI	Natranaerobiaceae	7346	7193
CjeI	Thermoanaerobacteraceae	111512	106048
CjeI	Thermoanaerobacterales Family III. Incertae Sedis	61353	57041
CjeI	Thermoanaerobacterales Family IV. Incertae Sedis	4358	4240
CjeI	Thermodesulfobiaceae	4076	4016
CjeI	unclassified	4219	1214
CjeI	unclassified	44491	12515
CjeI	Erysipelotrichaceae	241919	187011
CjeI	Limnochordaceae	5255	5159
CjeI	Acidaminococcaceae	40729	39306
CjeI	Selenomonadaceae	149744	144945
CjeI	Sporomusaceae	149070	146956
CjeI	Veillonellaceae	196840	189894
CjeI	Gottschalkiaceae	8466	8055
CjeI	Peptoniphilaceae	148801	131299
CjeI	Tissierellaceae	29027	27737
CjeI	unclassified	7425	5243
CjeI	unclassified	34619	27464
CjeI	unclassified	94049	59052
CjeI	Fusobacteriaceae	99834	97194
CjeI	Leptotrichiaceae	47146	45045
CjeI	Gemmatimonadaceae	27829	27382
CjeI	Ignavibacteriaceae	3877	3795
CjeI	Melioribacteraceae	2283	2266
CjeI	Kiritimatiellaceae	3184	3058
CjeI	unclassified	23410	22994
CjeI	Lentisphaeraceae	7907	7737
CjeI	Victivallaceae	5332	5178
CjeI	unclassified	4586	4383
CjeI	Nitrospinaceae	5031	4964
CjeI	Nitrospiraceae	89102	88012
CjeI	unclassified	4790	4747
CjeI	Candidatus Brocadiaceae	32374	31623
CjeI	Phycisphaeraceae	3338	3219
CjeI	Sedimentisphaeraceae	5304	5189
CjeI	unclassified	20807	20500
CjeI	Gemmataceae	70641	68561
CjeI	Isosphaeraceae	66469	64987
CjeI	Planctomycetaceae	469781	451004
CjeI	unclassified	854889	831112
CjeI	Acidithiobacillaceae	66543	65278
CjeI	Thermithiobacillaceae	3424	3182
CjeI	Caulobacteraceae	440672	417269
CjeI	Emcibacteraceae	16397	15880
CjeI	Caedimonadaceae	4487	4392
CjeI	Candidatus Paracaedibacteraceae	13937	13633
CjeI	Holosporaceae	7212	6755
CjeI	Kiloniellaceae	41271	40822
CjeI	Kordiimonadaceae	27009	25670
CjeI	unclassified	11862	8177
CjeI	Candidatus Magnetaquicoccaceae	8700	8603
CjeI	Magnetococcaceae	17607	16920
CjeI	Minwuiaceae	5309	4900
CjeI	Parvularculaceae	16159	15341
CjeI	Pelagibacteraceae	35379	34897
CjeI	unclassified	1116	1092
CjeI	Aestuariivirgaceae	5079	4718
CjeI	Ancalomicrobiaceae	4510	4047
CjeI	Aurantimonadaceae	159623	148731
CjeI	Bartonellaceae	97712	95451
CjeI	Beijerinckiaceae	70925	67834
CjeI	Bradyrhizobiaceae	1348973	1287405
CjeI	Brucellaceae	260159	201490
CjeI	Chelatococcaceae	21896	19849
CjeI	Cohaesibacteraceae	62293	59897
CjeI	Hyphomicrobiaceae	352537	336188
CjeI	Mabikibacteraceae	4388	1222
CjeI	Methylobacteriaceae	506708	481614
CjeI	Methylocystaceae	120450	114199
CjeI	Notoacmeibacteraceae	9683	6295
CjeI	Phyllobacteriaceae	1324721	1195116
CjeI	Rhizobiaceae	2143350	1774557
CjeI	Rhodobiaceae	75255	70564
CjeI	Roseiarcaceae	6198	5742
CjeI	Salinarimonadaceae	12149	10807
CjeI	Xanthobacteraceae	108289	100436
CjeI	unclassified	1139310	721641
CjeI	Hyphomonadaceae	187750	183075
CjeI	Rhodobacteraceae	3605537	3518701
CjeI	unclassified	15783	11574
CjeI	Acetobacteraceae	820066	798344
CjeI	Geminicoccaceae	12278	11644
CjeI	Rhodospirillaceae	876334	841160
CjeI	unclassified	84791	76278
CjeI	Rhodothalassiaceae	4016	3784
CjeI	Anaplasmataceae	47854	46351
CjeI	Candidatus Deianiraeaceae	1208	1181
CjeI	Candidatus Midichloriaceae	3603	3310
CjeI	Rickettsiaceae	24155	23407
CjeI	unclassified	8878	7014
CjeI	Sneathiellaceae	10980	10603
CjeI	Erythrobacteraceae	343892	315199
CjeI	Sphingomonadaceae	1620006	1547721
CjeI	unclassified	6528	6362
CjeI	unclassified	117522	97984
CjeI	Alcaligenaceae	960335	904875
CjeI	Burkholderiaceae	3082980	2977951
CjeI	Comamonadaceae	1959422	1866483
CjeI	Oxalobacteraceae	1185311	1136279
CjeI	Sutterellaceae	30088	23658
CjeI	unclassified	502810	452353
CjeI	Ferrovaceae	13764	13491
CjeI	Chromobacteriaceae	362352	344059
CjeI	Neisseriaceae	345191	322266
CjeI	Gallionellaceae	58407	56511
CjeI	Methylophilaceae	166351	162775
CjeI	Nitrosomonadaceae	267856	263367
CjeI	Sterolibacteriaceae	60202	55967
CjeI	Thiobacillaceae	24864	22870
CjeI	unclassified	8046	7808
CjeI	Azonexaceae	42667	39883
CjeI	Rhodocyclaceae	56837	48571
CjeI	Zoogloeaceae	196568	177778
CjeI	unclassified	105107	86297
CjeI	Bradymonadaceae	30323	12362
CjeI	unclassified	40237	22178
CjeI	Desulfarculaceae	20022	19200
CjeI	Desulfobacteraceae	188284	185173
CjeI	Desulfobulbaceae	107607	106067
CjeI	Desulfohalobiaceae	30535	29778
CjeI	Desulfomicrobiaceae	28570	27700
CjeI	Desulfonatronaceae	30885	30356
CjeI	Desulfovibrionaceae	343685	337309
CjeI	Desulfurellaceae	12614	12347
CjeI	Desulfuromonadaceae	64264	62748
CjeI	Geobacteraceae	160343	156906
CjeI	Anaeromyxobacteraceae	14668	14189
CjeI	Archangiaceae	172770	167553
CjeI	Kofleriaceae	12278	11853
CjeI	Labilitrichaceae	15856	15650
CjeI	Myxococcaceae	316465	309808
CjeI	Nannocystaceae	23551	22865
CjeI	Polyangiaceae	109293	106731
CjeI	Sandaracinaceae	8141	7925
CjeI	Vulgatibacteraceae	4459	4330
CjeI	unclassified	41783	40870
CjeI	Syntrophaceae	21786	21478
CjeI	Syntrophobacteraceae	41406	40663
CjeI	Syntrophorhabdaceae	4600	4488
CjeI	Candidatus Desulfofervidaceae	3695	3653
CjeI	unclassified	26783	23456
CjeI	Campylobacteraceae	361745	350578
CjeI	Helicobacteraceae	243635	237528
CjeI	Hydrogenimonaceae	2773	2720
CjeI	unclassified	1989	1937
CjeI	Nautiliaceae	7859	7663
CjeI	unclassified	16020	15737
CjeI	Acidiferrobacteraceae	18109	17359
CjeI	Aeromonadaceae	598247	561630
CjeI	Succinivibrionaceae	33097	32275
CjeI	Alteromonadaceae	1258175	1201340
CjeI	Colwelliaceae	290225	275541
CjeI	Ferrimonadaceae	95565	92498
CjeI	Idiomarinaceae	246847	228743
CjeI	Moritellaceae	54310	52898
CjeI	Pseudoalteromonadaceae	781310	748023
CjeI	Psychromonadaceae	87382	84656
CjeI	Shewanellaceae	621589	603696
CjeI	unclassified	34641	28254
CjeI	Arenicellaceae	8355	8286
CjeI	Cardiobacteriaceae	20817	19890
CjeI	Cellvibrionaceae	268026	262677
CjeI	Halieaceae	158248	154045
CjeI	Microbulbiferaceae	127695	124216
CjeI	Porticoccaceae	19119	18706
CjeI	Spongiibacteraceae	75730	73852
CjeI	Chromatiaceae	338861	328822
CjeI	Ectothiorhodospiraceae	292710	281821
CjeI	Granulosicoccaceae	22829	22341
CjeI	Halothiobacillaceae	15655	14687
CjeI	Thioalkalibacteraceae	3704	3177
CjeI	Thioalkalispiraceae	10094	9438
CjeI	Wenzhouxiangellaceae	21969	21201
CjeI	Woeseiaceae	7634	7529
CjeI	unclassified	9822	9297
CjeI	Budviciaceae	49076	46335
CjeI	Enterobacteriaceae	2978082	2668070
CjeI	Erwiniaceae	744140	645903
CjeI	Hafniaceae	120685	101219
CjeI	Morganellaceae	590287	547560
CjeI	Pectobacteriaceae	435046	400411
CjeI	Thorselliaceae	4429	4308
CjeI	Yersiniaceae	1047964	916604
CjeI	unclassified	62839	37494
CjeI	Immundisolibacteraceae	4828	4443
CjeI	Coxiellaceae	33570	32733
CjeI	Legionellaceae	371285	367252
CjeI	Crenotrichaceae	13504	13244
CjeI	Methylococcaceae	291204	280715
CjeI	Methylothermaceae	4922	4742
CjeI	Algiphilaceae	4732	4464
CjeI	Sinobacteraceae	132838	127160
CjeI	Alcanivoracaceae	168298	152456
CjeI	Balneatrichaceae	20600	15621
CjeI	Endozoicomonadaceae	98157	95158
CjeI	Hahellaceae	61790	60496
CjeI	Halomonadaceae	993301	960801
CjeI	Kangiellaceae	62924	61646
CjeI	Oceanospirillaceae	618725	596556
CjeI	Oleiphilaceae	35349	26813
CjeI	Saccharospirillaceae	78673	76774
CjeI	unclassified	34447	33643
CjeI	Orbaceae	104816	101938
CjeI	Pasteurellaceae	480316	461148
CjeI	Moraxellaceae	1564721	1495799
CjeI	Pseudomonadaceae	6654091	6478817
CjeI	Ventosimonadaceae	4083	3892
CjeI	Salinisphaeraceae	48575	47041
CjeI	Fastidiosibacteraceae	23955	23466
CjeI	Francisellaceae	41783	40696
CjeI	Piscirickettsiaceae	176836	172094
CjeI	Thiofilaceae	5425	5296
CjeI	Thiolinaceae	6755	6659
CjeI	Thiotrichaceae	77904	76708
CjeI	unclassified	15346	14008
CjeI	Vibrionaceae	2764704	2653992
CjeI	unclassified	17524	4200
CjeI	Rhodanobacteraceae	501287	482187
CjeI	Xanthomonadaceae	1579354	1509715
CjeI	Candidatus Competibacteraceae	17043	15980
CjeI	Celerinatantimonadaceae	6917	6723
CjeI	unclassified	317249	283933
CjeI	Hydrogenophilaceae	12931	12091
CjeI	unclassified	4535	4288
CjeI	Bacteriovoracaceae	24407	23866
CjeI	Halobacteriovoraceae	20038	19578
CjeI	Bdellovibrionaceae	62968	62644
CjeI	Oligoflexaceae	12393	12211
CjeI	Pseudobacteriovoracaceae	11927	11869
CjeI	Silvanigrellaceae	3262	3227
CjeI	unclassified	3908	3870
CjeI	Mariprofundaceae	24963	24607
CjeI	unclassified	10185	10046
CjeI	class	8571	3
