SampleID	16S	2B	Group	Color
S_14652	0.000345821	0	Home_WJM.I	16S
S_14653	0.002305476	0.007307039	Home_WJM.I	Shared
S_14656	0.000115274	0	Home_WJM.I	16S
S_14661	0.001268012	0	Home_WJM.I	16S
S_14664	0.001383285	0	Home_WJM.I	16S
S_14665	0.000345821	0	Home_WJM.I	16S
S_14666	0.000403458	0	Home_WJM.I	16S
S_14668	0.000172911	0	Home_WJM.I	16S
S_14669	0.000172911	0	Home_WJM.I	16S
S_14677	0.000115274	0	Home_WJM.I	16S
S_14679	0.000115274	0	Home_WJM.I	16S
S_14682	0.334466859	0.364113798	Home_WJM.I	Shared
S_14685	0	0.000235043	Home_WJM.I	2B
S_14687	0.002420749	0	Home_WJM.I	16S
S_14689	0.025706052	0.03762553	Home_WJM.I	Shared
S_14690	0.000345821	0	Home_WJM.I	16S
S_14691	0.000115274	0	Home_WJM.I	16S
S_14692	0.001498559	0	Home_WJM.I	16S
S_14694	0.000345821	0	Home_WJM.I	16S
S_14697	0.00167147	0	Home_WJM.I	16S
S_14698	0.004956772	0.002307863	Home_WJM.I	Shared
S_14699	0.000115274	0	Home_WJM.I	16S
S_14703	0.000172911	0.000724756	Home_WJM.I	Shared
S_14706	0.000461095	0	Home_WJM.I	16S
S_14707	0.000403458	0	Home_WJM.I	16S
S_14713	0.000172911	0.000528508	Home_WJM.I	Shared
S_14716	0.001325648	0.002887786	Home_WJM.I	Shared
S_14719	0.002651297	0.001523521	Home_WJM.I	Shared
S_14721	0.000115274	0	Home_WJM.I	16S
S_14722	0.000115274	0	Home_WJM.I	16S
S_14724	0	0.000144895	Home_WJM.I	2B
S_14727	0.00167147	0.001248823	Home_WJM.I	Shared
S_14729	0	0.00040562	Home_WJM.I	2B
S_14739	0	0.000977384	Home_WJM.I	2B
S_14742	0.019711816	0.046132274	Home_WJM.I	Shared
S_14743	0.000172911	0	Home_WJM.I	16S
S_14748	0.009279539	0.030060782	Home_WJM.I	Shared
S_14749	0.000172911	0	Home_WJM.I	16S
S_14751	0.000115274	0	Home_WJM.I	16S
S_14757	0.000115274	0	Home_WJM.I	16S
S_14764	0.000115274	0	Home_WJM.I	16S
S_14770	0.000172911	0	Home_WJM.I	16S
S_14775	0.000461095	0	Home_WJM.I	16S
S_14778	0.015619597	0.003280043	Home_WJM.I	Shared
S_14780	0.002651297	0.002468386	Home_WJM.I	Shared
S_14789	0.01556196	0.004581858	Home_WJM.I	Shared
S_14794	0.000115274	0	Home_WJM.I	16S
S_14801	0.000345821	0	Home_WJM.I	16S
S_14810	0.000172911	0	Home_WJM.I	16S
S_14812	0.001037464	0.000341851	Home_WJM.I	Shared
S_14817	0.000345821	0	Home_WJM.I	16S
S_14818	0.000115274	0	Home_WJM.I	16S
S_14826	0.000172911	0	Home_WJM.I	16S
S_14831	0.013083573	0	Home_WJM.I	16S
S_14845	0.001440922	0.000282968	Home_WJM.I	Shared
S_14847	0.000288184	0	Home_WJM.I	16S
S_14849	0.000461095	0	Home_WJM.I	16S
S_14850	0.000172911	0.000294433	Home_WJM.I	Shared
S_14852	0.001440922	0	Home_WJM.I	16S
S_14855	0	0.000120547	Home_WJM.I	2B
S_14863	0.000230548	0	Home_WJM.I	16S
S_14865	0.000115274	0	Home_WJM.I	16S
S_14866	0.000288184	0	Home_WJM.I	16S
S_14867	0.000230548	0	Home_WJM.I	16S
S_14869	0.000288184	0	Home_WJM.I	16S
S_14876	0.006743516	0.001451794	Home_WJM.I	Shared
S_14877	0.007492795	0.005393904	Home_WJM.I	Shared
S_14886	0.002939481	0.001834122	Home_WJM.I	Shared
S_14894	0.000806916	0.001275143	Home_WJM.I	Shared
S_14897	0.000806916	0	Home_WJM.I	16S
S_14899	0.002190202	0.000885016	Home_WJM.I	Shared
S_14903	0.000115274	0	Home_WJM.I	16S
S_14904	0.014639769	0.018058209	Home_WJM.I	Shared
S_14905	0	0.000436232	Home_WJM.I	2B
S_14906	0.000979827	0.000209985	Home_WJM.I	Shared
S_14908	0	0.00021967	Home_WJM.I	2B
S_14911	0.000115274	0.000107872	Home_WJM.I	Shared
S_14912	0	0.000500052	Home_WJM.I	2B
S_14921	0	0.000126092	Home_WJM.I	2B
S_14923	0.000115274	0	Home_WJM.I	16S
S_14924	0.000172911	0.001127816	Home_WJM.I	Shared
S_14929	0.00092219	0.000374421	Home_WJM.I	Shared
S_14930	0.000230548	0	Home_WJM.I	16S
S_14934	0	0.000479764	Home_WJM.I	2B
S_14935	0.001440922	0	Home_WJM.I	16S
S_14945	0.000288184	0.000315466	Home_WJM.I	Shared
S_14948	0.039135447	0.050055658	Home_WJM.I	Shared
S_14949	0.000288184	0	Home_WJM.I	16S
S_14954	0.001440922	0	Home_WJM.I	16S
S_14955	0.000288184	0.001386837	Home_WJM.I	Shared
S_14962	0.000172911	0	Home_WJM.I	16S
S_14975	0.000230548	0	Home_WJM.I	16S
S_14978	0.000634006	0	Home_WJM.I	16S
S_14988	0.001210375	0	Home_WJM.I	16S
S_14990	0.000288184	0.000258367	Home_WJM.I	Shared
S_14995	0.01832853	0.004951787	Home_WJM.I	Shared
S_14998	0.007319885	0.009233695	Home_WJM.I	Shared
S_15001	0.000288184	0	Home_WJM.I	16S
S_15008	0.000288184	0.000251488	Home_WJM.I	Shared
S_15009	0.000345821	0	Home_WJM.I	16S
S_15010	0.001268012	0.001403355	Home_WJM.I	Shared
S_15012	0.000172911	0	Home_WJM.I	16S
S_15016	0.000115274	0	Home_WJM.I	16S
S_15018	0.000115274	0	Home_WJM.I	16S
S_15023	0.000403458	0	Home_WJM.I	16S
S_15025	0.000172911	0	Home_WJM.I	16S
S_15029	0.001210375	0.011060487	Home_WJM.I	Shared
S_15030	0.001095101	0.000448464	Home_WJM.I	Shared
S_15032	0.000230548	0	Home_WJM.I	16S
S_15033	0.003746398	0.002493791	Home_WJM.I	Shared
S_15036	0.000115274	0	Home_WJM.I	16S
S_15038	0.001786744	0.000200385	Home_WJM.I	Shared
S_15045	0.00074928	0	Home_WJM.I	16S
S_15047	0.000172911	0	Home_WJM.I	16S
S_15053	0.000230548	0.000296268	Home_WJM.I	Shared
S_15054	0.002997118	0.000343085	Home_WJM.I	Shared
S_15057	0	0.000128116	Home_WJM.I	2B
S_15062	0.000115274	0	Home_WJM.I	16S
S_15070	0.000461095	0.000260768	Home_WJM.I	Shared
S_15076	0.000576369	0	Home_WJM.I	16S
S_15082	0.000115274	0	Home_WJM.I	16S
S_15086	0.000172911	0	Home_WJM.I	16S
S_15087	0.000288184	0.000270067	Home_WJM.I	Shared
S_15093	0.000230548	0	Home_WJM.I	16S
S_15097	0.066743516	0.018627226	Home_WJM.I	Shared
S_15101	0.000115274	0	Home_WJM.I	16S
S_15104	0.004783862	0.000675007	Home_WJM.I	Shared
S_15105	0.000115274	0	Home_WJM.I	16S
S_15108	0.000115274	0	Home_WJM.I	16S
S_15112	0.000634006	0	Home_WJM.I	16S
S_15115	0.000518732	0	Home_WJM.I	16S
S_15120	0.000172911	0	Home_WJM.I	16S
S_15138	0	0.003387411	Home_WJM.I	2B
S_15144	0	0.000368749	Home_WJM.I	Eukaryota
S_15156	0	0.002745663	Home_WJM.I	2B
S_15188	0	0.000151937	Home_WJM.I	2B
S_15207	0	0.000257861	Home_WJM.I	2B
S_15217	0	0.000221804	Home_WJM.I	Eukaryota
S_15227	0	0.004833114	Home_WJM.I	2B
S_15238	0	0.000191673	Home_WJM.I	2B
S_15291	0	0.000290175	Home_WJM.I	2B
S_15296	0	0.000262293	Home_WJM.I	Eukaryota
S_15309	0	0.000233385	Home_WJM.I	2B
S_15315	0	0.00071532	Home_WJM.I	2B
S_15318	0	0.000119088	Home_WJM.I	2B
S_15332	0	0.000151161	Home_WJM.I	2B
S_15337	0	0.000145896	Home_WJM.I	2B
S_15339	0	0.000280389	Home_WJM.I	Eukaryota
S_15342	0	0.000232958	Home_WJM.I	2B
S_15373	0.00500635	0.001890781	Home_WX.9	Shared
S_15385	0.009402169	0.010234233	Home_WX.9	Shared
S_15387	0.000219791	0	Home_WX.9	16S
S_15395	0.00019537	0	Home_WX.9	16S
S_15396	0.000122106	0	Home_WX.9	16S
S_15413	0.000415161	0	Home_WX.9	16S
S_15417	0.002075803	0	Home_WX.9	16S
S_15423	0.000122106	0	Home_WX.9	16S
S_15430	0.000146527	0	Home_WX.9	16S
S_15432	0.001294325	0.000591122	Home_WX.9	Shared
S_15446	0.000122106	0	Home_WX.9	16S
S_15447	0.000122106	0	Home_WX.9	16S
S_15457	0.000268633	0	Home_WX.9	16S
S_15458	0.000219791	0	Home_WX.9	16S
S_15472	0.001098955	0.001934143	Home_WX.9	Shared
S_15489	0.000170949	0	Home_WX.9	16S
S_15502	0.000170949	0	Home_WX.9	16S
S_15505	0.000415161	0	Home_WX.9	16S
S_15512	0.000244212	0.000180568	Home_WX.9	Shared
S_15516	0.187090945	0.205384226	Home_WX.9	Shared
S_15518	0.000122106	0	Home_WX.9	16S
S_15544	0.00019537	0.000321549	Home_WX.9	Shared
S_15546	0.032406955	0.011938894	Home_WX.9	Shared
S_15551	0.000170949	0	Home_WX.9	16S
S_15552	0.000659373	0.000499326	Home_WX.9	Shared
S_15561	0.00061053	0.000277784	Home_WX.9	Shared
S_15565	0.000293055	0	Home_WX.9	16S
S_15567	0.000537267	0.001789967	Home_WX.9	Shared
S_15572	0.001074534	0	Home_WX.9	16S
S_15575	0.000122106	0	Home_WX.9	16S
S_15588	0.000219791	0	Home_WX.9	16S
S_15590	0.000464003	0	Home_WX.9	16S
S_15594	0	0.000116755	Home_WX.9	2B
S_15618	0.000512846	0	Home_WX.9	16S
S_15620	0.000146527	0	Home_WX.9	16S
S_15622	0.000146527	0	Home_WX.9	16S
S_15641	0.000293055	0	Home_WX.9	16S
S_15644	0.016508743	0.015094951	Home_WX.9	Shared
S_15645	0.00261307	0.002988278	Home_WX.9	Shared
S_15686	0.000170949	0	Home_WX.9	16S
S_15691	0.000122106	0	Home_WX.9	16S
S_15697	0.000415161	0	Home_WX.9	16S
S_15715	0.000757058	0.00030292	Home_WX.9	Shared
S_15738	0.000146527	0	Home_WX.9	16S
S_15750	0.000464003	0	Home_WX.9	16S
S_15751	0.000512846	0.000197539	Home_WX.9	Shared
S_15759	0.000219791	0	Home_WX.9	16S
S_15780	0.002173488	0.001152888	Home_WX.9	Shared
S_15782	0.000634952	0	Home_WX.9	16S
S_15783	0.000488424	0.000507017	Home_WX.9	Shared
S_15787	0.002100225	0.000118862	Home_WX.9	Shared
S_15795	0.000537267	0.000124444	Home_WX.9	Shared
S_15796	0.046131679	0.022478484	Home_WX.9	Shared
S_15797	0.008107844	0.00803174	Home_WX.9	Shared
S_15801	0.013382827	0.010003544	Home_WX.9	Shared
S_15809	0.007643841	0.006325111	Home_WX.9	Shared
S_15811	0.000341897	0	Home_WX.9	16S
S_15817	0.028865879	0.034013479	Home_WX.9	Shared
S_15825	0.000830321	0	Home_WX.9	16S
S_15840	0.308952818	0.38232412	Home_WX.9	Shared
S_15846	0.00019537	0	Home_WX.9	16S
S_15857	0.000146527	0	Home_WX.9	16S
S_15863	0.000512846	0.000208179	Home_WX.9	Shared
S_15875	0.000219791	0	Home_WX.9	16S
S_15876	0.001245482	0	Home_WX.9	16S
S_15878	0.000952427	0.000176912	Home_WX.9	Shared
S_15887	0.000366318	0	Home_WX.9	16S
S_15890	0.208142034	0.203919833	Home_WX.9	Shared
S_15899	0.000146527	0.001626703	Home_WX.9	Shared
S_15900	0.000268633	0	Home_WX.9	16S
S_15916	0.00442024	0	Home_WX.9	16S
S_15919	0.000122106	0	Home_WX.9	16S
S_15928	0.000757058	0	Home_WX.9	16S
S_15929	0.001392009	0	Home_WX.9	16S
S_15947	0.000561688	0	Home_WX.9	16S
S_15958	0.000146527	0.000267402	Home_WX.9	Shared
S_15965	0.005445931	0.001162577	Home_WX.9	Shared
S_15974	0.00100127	0	Home_WX.9	16S
S_15975	0.001587379	0.000188337	Home_WX.9	Shared
S_15984	0.000146527	0	Home_WX.9	16S
S_15992	0.000293055	0	Home_WX.9	16S
S_15997	0.000170949	0	Home_WX.9	16S
S_16002	0.002466543	0.000408889	Home_WX.9	Shared
S_16027	0.0008059	0.012667517	Home_WX.9	Shared
S_16033	0.028108821	0.004053075	Home_WX.9	Shared
S_16040	0.00300381	0.001930151	Home_WX.9	Shared
S_16043	0	0.000106784	Home_WX.9	2B
S_16046	0.000146527	0	Home_WX.9	16S
S_16047	0.00061053	0.00034154	Home_WX.9	Shared
S_16053	0.01123376	0.019673975	Home_WX.9	Shared
S_16068	0.002271173	0	Home_WX.9	16S
S_16093	0.003101495	0.001305511	Home_WX.9	Shared
S_16096	0.000219791	0	Home_WX.9	16S
S_16104	0.000415161	0.000201357	Home_WX.9	Shared
S_16106	0.000122106	0	Home_WX.9	16S
S_16108	0.009206799	0.007973175	Home_WX.9	Shared
S_16117	0.004444662	0.005855449	Home_WX.9	Shared
S_16120	0.000146527	0.000121145	Home_WX.9	Shared
S_16127	0.0008059	0	Home_WX.9	16S
S_16128	0.000219791	0	Home_WX.9	16S
S_16130	0.002271173	0	Home_WX.9	16S
S_16151	0.002124646	0.001964814	Home_WX.9	Shared
S_16168	0.000830321	0.000497899	Home_WX.9	Shared
S_16173	0.000122106	0	Home_WX.9	16S
S_16184	0.009792908	0	Home_WX.9	16S
S_16195	0.000268633	0	Home_WX.9	16S
S_16236	0	0.002793677	Home_WX.9	2B
S_16267	0	0.000982837	Home_WX.9	2B
S_16305	0	0.000439727	Home_WX.9	2B
S_16312	0	0.000726433	Home_WX.9	2B
S_16325	0	0.003305846	Home_WX.9	2B
S_16327	0	0.000187256	Home_WX.9	2B
S_16389	0	0.000777071	Home_WX.9	2B
S_16404	0	0.000134154	Home_WX.9	2B
S_16413	0	0.000961223	Home_WX.9	2B
S_16414	0	0.000884886	Home_WX.9	2B
S_16427	0	0.000141223	Home_WX.9	2B
S_16439	0	0.002477745	Home_WX.9	2B
S_16448	0	0.000273078	Home_WX.9	2B
S_16453	0	0.000136987	Home_WX.9	2B
S_16454	0	0.002303908	Home_WX.9	2B
S_9883	0.010458682	0.009910155	Taxi_KT05BgC.1	Shared
S_9884	0.000101344	0	Taxi_KT05BgC.1	16S
S_9892	0.000547257	0.000965759	Taxi_KT05BgC.1	Shared
S_9894	0.000912094	0.001410908	Taxi_KT05BgC.1	Shared
S_9895	0.001033707	0.00031145	Taxi_KT05BgC.1	Shared
S_9898	0.000770213	0.00068251	Taxi_KT05BgC.1	Shared
S_9901	0.003790259	0.002239037	Taxi_KT05BgC.1	Shared
S_9905	0.003324077	0.003837327	Taxi_KT05BgC.1	Shared
S_9906	0.000587794	0.000678178	Taxi_KT05BgC.1	Shared
S_9908	0.000405375	0	Taxi_KT05BgC.1	16S
S_9910	0	0.000115156	Taxi_KT05BgC.1	2B
S_9911	0.001358007	0.000305319	Taxi_KT05BgC.1	Shared
S_9912	0.000182419	0	Taxi_KT05BgC.1	16S
S_9913	0.000304031	0.00154349	Taxi_KT05BgC.1	Shared
S_9914	0.000121613	0	Taxi_KT05BgC.1	16S
S_9918	0.000121613	0	Taxi_KT05BgC.1	16S
S_9920	0.000101344	0	Taxi_KT05BgC.1	16S
S_9923	0.006972455	0.006417475	Taxi_KT05BgC.1	Shared
S_9924	0.000445913	0	Taxi_KT05BgC.1	16S
S_9926	0.000243225	0.000483844	Taxi_KT05BgC.1	Shared
S_9927	0.002878164	0.00272047	Taxi_KT05BgC.1	Shared
S_9928	0	0.00010991	Taxi_KT05BgC.1	2B
S_9933	0.003668646	0.004874456	Taxi_KT05BgC.1	Shared
S_9934	0.000385107	0	Taxi_KT05BgC.1	16S
S_9935	0.000101344	0	Taxi_KT05BgC.1	16S
S_9936	0.000182419	0	Taxi_KT05BgC.1	16S
S_9937	0	0.000156023	Taxi_KT05BgC.1	2B
S_9940	0.020106614	0.00387981	Taxi_KT05BgC.1	Shared
S_9941	0.000871557	0.000693889	Taxi_KT05BgC.1	Shared
S_9942	0.000587794	0.00146077	Taxi_KT05BgC.1	Shared
S_9944	0.000141881	0	Taxi_KT05BgC.1	16S
S_9945	0.000831019	0.000306602	Taxi_KT05BgC.1	Shared
S_9946	0.001844458	0	Taxi_KT05BgC.1	16S
S_9951	0.000466182	0.000230785	Taxi_KT05BgC.1	Shared
S_9957	0.001276932	0.002412392	Taxi_KT05BgC.1	Shared
S_9964	0.000121613	0	Taxi_KT05BgC.1	16S
S_9967	0.00016215	0.000147591	Taxi_KT05BgC.1	Shared
S_9968	0.00328354	0	Taxi_KT05BgC.1	16S
S_9970	0.000182419	0.000929771	Taxi_KT05BgC.1	Shared
S_9977	0.000405375	0.001088303	Taxi_KT05BgC.1	Shared
S_9981	0.000141881	0	Taxi_KT05BgC.1	16S
S_9985	0	0.000357209	Taxi_KT05BgC.1	2B
S_9986	0.000547257	0.000158439	Taxi_KT05BgC.1	Shared
S_9993	0.00016215	0	Taxi_KT05BgC.1	16S
S_9994	0.001013438	0	Taxi_KT05BgC.1	16S
S_9997	0.003911871	0.001575441	Taxi_KT05BgC.1	Shared
S_9999	0.000202688	0	Taxi_KT05BgC.1	16S
S_10001	0.000141881	0.000174903	Taxi_KT05BgC.1	Shared
S_10003	0.000182419	0.002335795	Taxi_KT05BgC.1	Shared
S_10005	0.00016215	0	Taxi_KT05BgC.1	16S
S_10008	0.000182419	0.00023415	Taxi_KT05BgC.1	Shared
S_10012	0.000790482	0.001103532	Taxi_KT05BgC.1	Shared
S_10015	0.010681639	0.00357662	Taxi_KT05BgC.1	Shared
S_10021	0.000121613	0	Taxi_KT05BgC.1	16S
S_10023	0.003101121	0.003669221	Taxi_KT05BgC.1	Shared
S_10026	0.000729675	0.000592412	Taxi_KT05BgC.1	Shared
S_10028	0	0.000261389	Taxi_KT05BgC.1	2B
S_10029	0	0.000142006	Taxi_KT05BgC.1	2B
S_10035	0.000101344	0.000103417	Taxi_KT05BgC.1	Shared
S_10038	0.000709407	0.001279521	Taxi_KT05BgC.1	Shared
S_10041	0.000182419	0	Taxi_KT05BgC.1	16S
S_10051	0.000121613	0	Taxi_KT05BgC.1	16S
S_10055	0.001601232	0.001304642	Taxi_KT05BgC.1	Shared
S_10056	0.000141881	0	Taxi_KT05BgC.1	16S
S_10057	0.000871557	0.001859494	Taxi_KT05BgC.1	Shared
S_10060	0.000790482	0.00108519	Taxi_KT05BgC.1	Shared
S_10062	0.003080852	0.000304166	Taxi_KT05BgC.1	Shared
S_10063	0.000263494	0	Taxi_KT05BgC.1	16S
S_10064	0.000810751	0.000777113	Taxi_KT05BgC.1	Shared
S_10065	0.000283763	0.000397055	Taxi_KT05BgC.1	Shared
S_10071	0.008573687	0.003539247	Taxi_KT05BgC.1	Shared
S_10072	0.00016215	0	Taxi_KT05BgC.1	16S
S_10073	0.000141881	0	Taxi_KT05BgC.1	16S
S_10075	0.000283763	0	Taxi_KT05BgC.1	16S
S_10077	0.000364838	0	Taxi_KT05BgC.1	16S
S_10078	0.00016215	0	Taxi_KT05BgC.1	16S
S_10082	0.029653201	0.041244444	Taxi_KT05BgC.1	Shared
S_10085	0.00557391	0.015000238	Taxi_KT05BgC.1	Shared
S_10087	0.000466182	0	Taxi_KT05BgC.1	16S
S_10089	0.001520157	0.004548837	Taxi_KT05BgC.1	Shared
S_10092	0.000121613	0	Taxi_KT05BgC.1	16S
S_10094	0.000668869	0.000645123	Taxi_KT05BgC.1	Shared
S_10097	0.000121613	0	Taxi_KT05BgC.1	16S
S_10098	0.000608063	0.000167308	Taxi_KT05BgC.1	Shared
S_10100	0.001925533	0.001442191	Taxi_KT05BgC.1	Shared
S_10103	0.000790482	0.000269552	Taxi_KT05BgC.1	Shared
S_10105	0.000101344	0	Taxi_KT05BgC.1	16S
S_10109	0.000668869	0	Taxi_KT05BgC.1	16S
S_10111	0.000749944	0	Taxi_KT05BgC.1	16S
S_10113	0.000222956	0	Taxi_KT05BgC.1	16S
S_10116	0	0.000496267	Taxi_KT05BgC.1	2B
S_10124	0.000709407	0	Taxi_KT05BgC.1	16S
S_10127	0.000567525	0.001199204	Taxi_KT05BgC.1	Shared
S_10128	0.004236172	0.006415904	Taxi_KT05BgC.1	Shared
S_10130	0.002716014	0.001266009	Taxi_KT05BgC.1	Shared
S_10132	0.000668869	0.000279271	Taxi_KT05BgC.1	Shared
S_10135	0.000283763	0	Taxi_KT05BgC.1	16S
S_10139	0.003952409	0.003489451	Taxi_KT05BgC.1	Shared
S_10140	0.000364838	0.000407038	Taxi_KT05BgC.1	Shared
S_10145	0.000121613	0	Taxi_KT05BgC.1	16S
S_10148	0.000121613	0	Taxi_KT05BgC.1	16S
S_10151	0.009972232	0.01541528	Taxi_KT05BgC.1	Shared
S_10153	0.000182419	0.000102671	Taxi_KT05BgC.1	Shared
S_10154	0.000263494	0.000210173	Taxi_KT05BgC.1	Shared
S_10155	0.040051077	0.077714924	Taxi_KT05BgC.1	Shared
S_10165	0.000263494	0	Taxi_KT05BgC.1	16S
S_10167	0.049901696	0.008287536	Taxi_KT05BgC.1	Shared
S_10170	0	0.00027479	Taxi_KT05BgC.1	2B
S_10174	0.000121613	0.000152668	Taxi_KT05BgC.1	Shared
S_10176	0.000993169	0.000576525	Taxi_KT05BgC.1	Shared
S_10178	0.000385107	0	Taxi_KT05BgC.1	16S
S_10184	0.0003243	0.000539719	Taxi_KT05BgC.1	Shared
S_10186	0.000263494	0.000598895	Taxi_KT05BgC.1	Shared
S_10187	0.000364838	0	Taxi_KT05BgC.1	16S
S_10191	0.000831019	0.002881624	Taxi_KT05BgC.1	Shared
S_10193	0.000141881	0	Taxi_KT05BgC.1	16S
S_10194	0.000101344	0	Taxi_KT05BgC.1	16S
S_10200	0.000344569	0.012599703	Taxi_KT05BgC.1	Shared
S_10201	0.001175588	0.000489886	Taxi_KT05BgC.1	Shared
S_10208	0.000202688	0	Taxi_KT05BgC.1	16S
S_10209	0.000141881	0	Taxi_KT05BgC.1	16S
S_10211	0.000405375	0.000193956	Taxi_KT05BgC.1	Shared
S_10212	0.000851288	0	Taxi_KT05BgC.1	16S
S_10216	0.002655208	0.000731777	Taxi_KT05BgC.1	Shared
S_10217	0.000222956	0	Taxi_KT05BgC.1	16S
S_10220	0	0.000143645	Taxi_KT05BgC.1	2B
S_10225	0.026471006	0.045025919	Taxi_KT05BgC.1	Shared
S_10230	0.004378053	0	Taxi_KT05BgC.1	16S
S_10232	0.000364838	0	Taxi_KT05BgC.1	16S
S_10233	0.000364838	0	Taxi_KT05BgC.1	16S
S_10234	0.002432252	0	Taxi_KT05BgC.1	16S
S_10237	0.000364838	0.000413537	Taxi_KT05BgC.1	Shared
S_10239	0.000141881	0	Taxi_KT05BgC.1	16S
S_10241	0.000101344	0	Taxi_KT05BgC.1	16S
S_10248	0.000972901	0.000695642	Taxi_KT05BgC.1	Shared
S_10249	0.001297201	0.000499223	Taxi_KT05BgC.1	Shared
S_10251	0.00048645	0	Taxi_KT05BgC.1	16S
S_10253	0.0003243	0	Taxi_KT05BgC.1	16S
S_10254	0.000101344	0	Taxi_KT05BgC.1	16S
S_10255	0.000182419	0	Taxi_KT05BgC.1	16S
S_10256	0.007945355	0.004698679	Taxi_KT05BgC.1	Shared
S_10260	0.000547257	0.000242243	Taxi_KT05BgC.1	Shared
S_10261	0.004296978	0.006252693	Taxi_KT05BgC.1	Shared
S_10264	0.000445913	0.000276533	Taxi_KT05BgC.1	Shared
S_10269	0.003465959	0.00324619	Taxi_KT05BgC.1	Shared
S_10271	0.000101344	0	Taxi_KT05BgC.1	16S
S_10273	0.001945801	0.001000363	Taxi_KT05BgC.1	Shared
S_10274	0.001459351	0.00878685	Taxi_KT05BgC.1	Shared
S_10275	0.000101344	0	Taxi_KT05BgC.1	16S
S_10276	0	0.000829755	Taxi_KT05BgC.1	2B
S_10277	0.002553864	0.00147632	Taxi_KT05BgC.1	Shared
S_10285	0.001418813	0.001913509	Taxi_KT05BgC.1	Shared
S_10287	0.001053976	0	Taxi_KT05BgC.1	16S
S_10288	0	0.001110461	Taxi_KT05BgC.1	2B
S_10290	0.036382431	0.046828621	Taxi_KT05BgC.1	Shared
S_10291	0.001499889	0.000453006	Taxi_KT05BgC.1	Shared
S_10292	0.000121613	0	Taxi_KT05BgC.1	16S
S_10293	0.002513327	0.005369387	Taxi_KT05BgC.1	Shared
S_10294	0	0.000323444	Taxi_KT05BgC.1	2B
S_10296	0.000608063	0	Taxi_KT05BgC.1	16S
S_10297	0.017431137	0.035221044	Taxi_KT05BgC.1	Shared
S_10298	0.000831019	0.000267841	Taxi_KT05BgC.1	Shared
S_10299	0.001864726	0.000344606	Taxi_KT05BgC.1	Shared
S_10301	0.000101344	0	Taxi_KT05BgC.1	16S
S_10302	0.00147962	0.00018117	Taxi_KT05BgC.1	Shared
S_10305	0.000263494	0	Taxi_KT05BgC.1	16S
S_10306	0.000445913	0.000342995	Taxi_KT05BgC.1	Shared
S_10309	0.000121613	0.000167532	Taxi_KT05BgC.1	Shared
S_10310	0	0.000693586	Taxi_KT05BgC.1	2B
S_10311	0.000222956	0.000208139	Taxi_KT05BgC.1	Shared
S_10312	0.000141881	0	Taxi_KT05BgC.1	16S
S_10315	0.007722399	0.000662452	Taxi_KT05BgC.1	Shared
S_10318	0.000121613	0	Taxi_KT05BgC.1	16S
S_10320	0.000385107	0	Taxi_KT05BgC.1	16S
S_10322	0	0.001601267	Taxi_KT05BgC.1	2B
S_10324	0.00229037	0.004171969	Taxi_KT05BgC.1	Shared
S_10325	0.000445913	0	Taxi_KT05BgC.1	16S
S_10326	0.000263494	0	Taxi_KT05BgC.1	16S
S_10327	0.000628332	0	Taxi_KT05BgC.1	16S
S_10329	0.000385107	0	Taxi_KT05BgC.1	16S
S_10330	0.00016215	0	Taxi_KT05BgC.1	16S
S_10332	0	0.000116504	Taxi_KT05BgC.1	2B
S_10335	0.007154874	0.006905099	Taxi_KT05BgC.1	Shared
S_10336	0.000101344	0	Taxi_KT05BgC.1	16S
S_10342	0.00016215	0	Taxi_KT05BgC.1	16S
S_10345	0.000202688	0	Taxi_KT05BgC.1	16S
S_10346	0.000101344	0	Taxi_KT05BgC.1	16S
S_10349	0.001114782	0.000371601	Taxi_KT05BgC.1	Shared
S_10350	0.006364392	0.009756072	Taxi_KT05BgC.1	Shared
S_10351	0.000263494	0	Taxi_KT05BgC.1	16S
S_10356	0.002209295	0.006302993	Taxi_KT05BgC.1	Shared
S_10359	0.000243225	0.000400529	Taxi_KT05BgC.1	Shared
S_10360	0.158704421	0.015402604	Taxi_KT05BgC.1	Shared
S_10363	0.000141881	0	Taxi_KT05BgC.1	16S
S_10367	0.001844458	0.001022101	Taxi_KT05BgC.1	Shared
S_10374	0.002857896	0.004729729	Taxi_KT05BgC.1	Shared
S_10375	0	0.000305847	Taxi_KT05BgC.1	2B
S_10378	0.000587794	0.000292978	Taxi_KT05BgC.1	Shared
S_10381	0.000222956	0	Taxi_KT05BgC.1	16S
S_10383	0.000993169	0.000793412	Taxi_KT05BgC.1	Shared
S_10386	0.05525265	0.084609758	Taxi_KT05BgC.1	Shared
S_10388	0.0006486	0.002004072	Taxi_KT05BgC.1	Shared
S_10390	0	0.000134609	Taxi_KT05BgC.1	2B
S_10394	0.000182419	0.000242264	Taxi_KT05BgC.1	Shared
S_10396	0.000243225	0	Taxi_KT05BgC.1	16S
S_10397	0.011897764	0.010822059	Taxi_KT05BgC.1	Shared
S_10402	0.000121613	0	Taxi_KT05BgC.1	16S
S_10410	0.00180392	0	Taxi_KT05BgC.1	16S
S_10416	0.000283763	0.000248925	Taxi_KT05BgC.1	Shared
S_10418	0	0.000142077	Taxi_KT05BgC.1	2B
S_10420	0.00016215	0.000303034	Taxi_KT05BgC.1	Shared
